Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)",fin21.t.a.2,Germany,DEU,..,..,..,1.4689849615097,..,..,2.23995351791382,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)",fin21.t.a.1,Germany,DEU,..,..,..,4.40453910827637,..,..,5.02876758575439,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Germany,DEU,..,4.7599854163992,..,..,..,5.00682305682493,..,..,..,..,4.63146515804543,..,..,..,..,..,..,..,..,..,4.01339387079037,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4 (% of population ages 0-4)",SH.DTH.COMM.0004.ZS,Germany,DEU,..,51.8954533977817,..,..,..,52.1402189754028,..,..,..,..,48.5646508317761,..,..,..,..,..,..,..,..,..,45.5466165612078,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, female (% of female population ages 0-4)",SH.DTH.COMM.0004.FE.ZS,Germany,DEU,..,52.0256699995561,..,..,..,52.6115534708487,..,..,..,..,48.4586612073676,..,..,..,..,..,..,..,..,..,45.7330079747967,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, male (% of male population ages 0-4)",SH.DTH.COMM.0004.MA.ZS,Germany,DEU,..,51.7910292995444,..,..,..,51.7412696203197,..,..,..,..,48.6495774715094,..,..,..,..,..,..,..,..,..,45.4060884275892,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Germany,DEU,..,3.31006489712631,..,..,..,3.4543986423891,..,..,..,..,3.13534650175598,..,..,..,..,..,..,..,..,..,2.99902667208822,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, female (% of female population ages 15-59)",SH.DTH.COMM.1559.FE.ZS,Germany,DEU,..,3.0003332991314,..,..,..,3.27372706521694,..,..,..,..,2.97789807112876,..,..,..,..,..,..,..,..,..,2.94859428100425,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, male (% of male population ages 15-59)",SH.DTH.COMM.1559.MA.ZS,Germany,DEU,..,3.47718117096603,..,..,..,3.5493657540643,..,..,..,..,3.21617396096643,..,..,..,..,..,..,..,..,..,3.02335759418596,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14 (% of population ages 5-14)",SH.DTH.COMM.0514.ZS,Germany,DEU,..,6.03440232804568,..,..,..,5.86576530984597,..,..,..,..,6.11904048652446,..,..,..,..,..,..,..,..,..,4.32098558059277,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, female (% of female population ages 5-14)",SH.DTH.COMM.0514.FE.ZS,Germany,DEU,..,5.92529659605854,..,..,..,5.72891306818618,..,..,..,..,7.85702747949157,..,..,..,..,..,..,..,..,..,4.06573090113313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, male (% of male population ages 5-14)",SH.DTH.COMM.0514.MA.ZS,Germany,DEU,..,6.12179641995532,..,..,..,5.98329318021645,..,..,..,..,4.85301371930429,..,..,..,..,..,..,..,..,..,4.50287180819789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+ (% of population ages 60+)",SH.DTH.COMM.60UP.ZS,Germany,DEU,..,4.73821951677013,..,..,..,5.01479995635608,..,..,..,..,4.64954502633894,..,..,..,..,..,..,..,..,..,3.91509022783953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+, female (% of female population ages 60+)",SH.DTH.COMM.60UP.FE.ZS,Germany,DEU,..,4.6477760965102,..,..,..,5.03545488631383,..,..,..,..,4.67736169942449,..,..,..,..,..,..,..,..,..,3.99553448235175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+, male (% of male population ages 60+)",SH.DTH.COMM.60UP.MA.ZS,Germany,DEU,..,4.81149314873315,..,..,..,4.99140428076437,..,..,..,..,4.61569113020175,..,..,..,..,..,..,..,..,..,3.8083172925822,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, female (% of female population)",SH.DTH.COMM.FE.ZS,Germany,DEU,..,4.68412587778269,..,..,..,5.04997372822764,..,..,..,..,4.68309106468336,..,..,..,..,..,..,..,..,..,4.08682253001347,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of male population)",SH.DTH.COMM.MA.ZS,Germany,DEU,..,4.81904324237787,..,..,..,4.96141757823546,..,..,..,..,4.57431509683446,..,..,..,..,..,..,..,..,..,3.92789678307749,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Germany,DEU,..,4.64167927814672,..,..,..,3.94692920225668,..,..,..,..,3.86786151573768,..,..,..,..,..,..,..,..,..,4.11736037223247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 0-4 (% of population ages 0-4)",SH.DTH.INJR.0004.ZS,Germany,DEU,..,4.75207878354376,..,..,..,5.50696524006498,..,..,..,..,6.63455948652621,..,..,..,..,..,..,..,..,..,6.66108749664511,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 0-4, female (% of female population ages 0-4)",SH.DTH.INJR.0004.FE.ZS,Germany,DEU,..,4.51128879392187,..,..,..,5.01086517599602,..,..,..,..,6.50609402279737,..,..,..,..,..,..,..,..,..,6.50527594525031,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 0-4, male (% of male population ages 0-4)",SH.DTH.INJR.0004.MA.ZS,Germany,DEU,..,4.94517457292094,..,..,..,5.92687679417211,..,..,..,..,6.73749541306263,..,..,..,..,..,..,..,..,..,6.77856021761714,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 15-59 (% of population ages 15-59)",SH.DTH.INJR.1559.ZS,Germany,DEU,..,11.9526377066879,..,..,..,12.083639546347,..,..,..,..,12.8631464132391,..,..,..,..,..,..,..,..,..,15.8043357083949,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 15-59, female (% of female population ages 15-59)",SH.DTH.INJR.1559.FE.ZS,Germany,DEU,..,8.09251296294955,..,..,..,8.79169161054245,..,..,..,..,8.82374056408788,..,..,..,..,..,..,..,..,..,10.865671036165,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 15-59, male (% of male population ages 15-59)",SH.DTH.INJR.1559.MA.ZS,Germany,DEU,..,14.0353753670688,..,..,..,13.8139990867,..,..,..,..,14.9368089463847,..,..,..,..,..,..,..,..,..,18.1869763662524,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 5-14 (% of population ages 5-14)",SH.DTH.INJR.0514.ZS,Germany,DEU,..,23.8541254971265,..,..,..,25.2531455851265,..,..,..,..,29.6259558776738,..,..,..,..,..,..,..,..,..,35.8003743503166,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 5-14, female (% of female population ages 5-14)",SH.DTH.INJR.0514.FE.ZS,Germany,DEU,..,21.2651012610384,..,..,..,19.6251494699619,..,..,..,..,24.9380730848119,..,..,..,..,..,..,..,..,..,31.4898329559565,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 5-14, male (% of male population ages 5-14)",SH.DTH.INJR.0514.MA.ZS,Germany,DEU,..,25.9279434163411,..,..,..,30.0864343193584,..,..,..,..,33.0408175092964,..,..,..,..,..,..,..,..,..,38.8719267106129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 60+ (% of population ages 60+)",SH.DTH.INJR.60UP.ZS,Germany,DEU,..,3.79968109049304,..,..,..,3.04833439847543,..,..,..,..,2.71496423679972,..,..,..,..,..,..,..,..,..,2.32123607841891,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 60+, female (% of female population ages 60+)",SH.DTH.INJR.60UP.FE.ZS,Germany,DEU,..,3.43193234525403,..,..,..,2.77780714933981,..,..,..,..,2.43051850551575,..,..,..,..,..,..,..,..,..,2.11391146184228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, ages 60+, male (% of male population ages 60+)",SH.DTH.INJR.60UP.MA.ZS,Germany,DEU,..,4.09761637574728,..,..,..,3.35475847128616,..,..,..,..,3.06114496857246,..,..,..,..,..,..,..,..,..,2.59641617674042,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, female (% of female population)",SH.DTH.INJR.FE.ZS,Germany,DEU,..,3.82597492031833,..,..,..,3.18571825575346,..,..,..,..,2.91148451993528,..,..,..,..,..,..,..,..,..,2.841013597637,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by injury, male (% of male population)",SH.DTH.INJR.MA.ZS,Germany,DEU,..,5.27671775706771,..,..,..,4.74791667707954,..,..,..,..,4.92657423255807,..,..,..,..,..,..,..,..,..,5.60348218526296,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,Germany,DEU,..,90.5983327596301,..,..,..,91.0462466946146,..,..,..,..,91.500669582915,..,..,..,..,..,..,..,..,..,91.8692448137765,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 0-4 (% of population ages 0-4)",SH.DTH.NCOM.0004.ZS,Germany,DEU,..,43.3524691546239,..,..,..,42.3528155983999,..,..,..,..,44.8007904028867,..,..,..,..,..,..,..,..,..,47.7922959532737,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 0-4, female (% of female population ages 0-4)",SH.DTH.NCOM.0004.FE.ZS,Germany,DEU,..,43.4630444253305,..,..,..,42.3775804490548,..,..,..,..,45.0352470002636,..,..,..,..,..,..,..,..,..,47.7617145242213,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 0-4, male (% of male population ages 0-4)",SH.DTH.NCOM.0004.MA.ZS,Germany,DEU,..,43.263795953205,..,..,..,42.3318540069511,..,..,..,..,44.6129266264069,..,..,..,..,..,..,..,..,..,47.815352547649,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 15-59 (% of population ages 15-59)",SH.DTH.NCOM.1559.ZS,Germany,DEU,..,84.7372974808857,..,..,..,84.4619572428496,..,..,..,..,84.0015043125604,..,..,..,..,..,..,..,..,..,81.1966364190882,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 15-59, female (% of female population ages 15-59)",SH.DTH.NCOM.1559.FE.ZS,Germany,DEU,..,88.9071512548799,..,..,..,87.9345756275762,..,..,..,..,88.1983585345338,..,..,..,..,..,..,..,..,..,86.1857406028159,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 15-59, male (% of male population ages 15-59)",SH.DTH.NCOM.1559.MA.ZS,Germany,DEU,..,82.4874449319746,..,..,..,82.6366311840812,..,..,..,..,81.8470143498659,..,..,..,..,..,..,..,..,..,78.7896614039141,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 5-14 (% of population ages 5-14)",SH.DTH.NCOM.0514.ZS,Germany,DEU,..,70.1117717968558,..,..,..,68.8808409486059,..,..,..,..,64.2549879681749,..,..,..,..,..,..,..,..,..,59.878713723244,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 5-14, female (% of female population ages 5-14)",SH.DTH.NCOM.0514.FE.ZS,Germany,DEU,..,72.8096815882082,..,..,..,74.6460318293869,..,..,..,..,67.2049810897251,..,..,..,..,..,..,..,..,..,64.4445855684321,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 5-14, male (% of male population ages 5-14)",SH.DTH.NCOM.0514.MA.ZS,Germany,DEU,..,67.9507361477959,..,..,..,63.9297301865188,..,..,..,..,62.106082210618,..,..,..,..,..,..,..,..,..,56.6252211429579,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 60+ (% of population ages 60+)",SH.DTH.NCOM.60UP.ZS,Germany,DEU,..,91.4620962939806,..,..,..,91.9368651482752,..,..,..,..,92.6354868667802,..,..,..,..,..,..,..,..,..,93.7636726702975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 60+, female (% of female population ages 60+)",SH.DTH.NCOM.60UP.FE.ZS,Germany,DEU,..,91.9202886011589,..,..,..,92.1867347175021,..,..,..,..,92.8921161050555,..,..,..,..,..,..,..,..,..,93.8905516632554,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, ages 60+, male (% of male population ages 60+)",SH.DTH.NCOM.60UP.MA.ZS,Germany,DEU,..,91.090887261789,..,..,..,91.6538398659829,..,..,..,..,92.3231598119816,..,..,..,..,..,..,..,..,..,93.595267324576,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, female (% of female population)",SH.DTH.NCOM.FE.ZS,Germany,DEU,..,91.48989636486,..,..,..,91.7643046705853,..,..,..,..,92.4054208590551,..,..,..,..,..,..,..,..,..,93.0721622817163,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cause of death, by non-communicable diseases, male (% of male population)",SH.DTH.NCOM.MA.ZS,Germany,DEU,..,89.9042366814459,..,..,..,90.2906671171864,..,..,..,..,90.4991067200964,..,..,..,..,..,..,..,..,..,90.468620842327,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Germany,DEU,..,..,0.688939988613129,0.529299974441528,0.514289975166321,1.85685002803802,3.23601007461548,3.58946990966797,3.29518008232117,2.45141005516052,2.35301995277405,2.93107008934021,2.5301399230957,1.62443995475769,1.9693900346756,2.04134011268616,2.7014799118042,3.61074995994568,4.48692989349365,0.638639986515045,0.0832599997520447,0.0845900028944016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Germany,DEU,..,..,19808,15035,14502,52589,92141,102890,95234,71525,70080,89319,78712,51333,62917,65456,86792,116838,147592,21535,2890,3028,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Germany,DEU,..,..,..,..,2469,21244,41954,48415,45040,36126,35532,44339,39978,25261,31512,33913,45392,55613,71322,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Germany,DEU,..,..,..,..,12033,31346,50187,54475,50194,35399,34548,44980,38734,26072,31405,31543,41400,61225,76270,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coming up with emergency funds: not possible (% age 15+),fin24b.t.a,Germany,DEU,..,..,..,11.49183177948,..,..,15.7200794219971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Coming up with emergency funds: not possible, female  (% age 15+)",fin24b.t.a.2,Germany,DEU,..,..,..,12.5534505844116,..,..,15.4737606048584,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Coming up with emergency funds: not possible, male (% age 15+)",fin24b.t.a.1,Germany,DEU,..,..,..,10.3535528182983,..,..,15.9771604537964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coming up with emergency funds: possible (% age 15+),fin24a.t.a,Germany,DEU,..,..,..,86.4362335205078,..,..,82.4628982543945,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Coming up with emergency funds: possible, female (% age 15+)",fin24a.t.a.2,Germany,DEU,..,..,..,85.7896041870117,..,..,82.0733413696289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Coming up with emergency funds: possible, male (% age 15+)",fin24a.t.a.1,Germany,DEU,..,..,..,87.1295547485352,..,..,82.8694763183594,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Completeness of birth registration (%),SP.REG.BRTH.ZS,Germany,DEU,..,..,..,100,..,..,100,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,Germany,DEU,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,Germany,DEU,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
